fraction,theoretical bmr,observed bmr,observed snr,observed spr,bmr complexity,bmr accuracy,snr complexity,snr accuracy,spr complexity,spr accuracy
0.0,1607.59912109375,1607.59912109375,1607.59912109375,1607.59912109375,231.7391357421875,1375.8599853515625,231.7391357421875,1375.8599853515625,231.7391357421875,1375.8599853515625
0.009320905459387484,1589.1187229156494,1588.0891876220703,1607.0790710449219,1588.3675231933594,216.5071563720703,1371.58203125,231.71359252929688,1375.365478515625,216.76840209960938,1371.59912109375
0.019973368841544607,1568.6400680541992,1565.947998046875,1606.4827880859375,1566.0566864013672,199.5167236328125,1366.4312744140625,231.6910400390625,1374.791748046875,200.1151580810547,1365.9415283203125
0.02929427430093209,1551.179042816162,1546.4372863769531,1606.0548858642578,1546.9130401611328,184.87332153320312,1361.56396484375,231.6775665283203,1374.3773193359375,185.3346710205078,1361.578369140625
0.03994673768308921,1531.5129852294922,1523.650650024414,1605.3279724121094,1523.650650024414,168.29713439941406,1355.353515625,231.66281127929688,1373.6651611328125,168.29713439941406,1355.353515625
0.0492676431424767,1515.0480346679688,1503.3539581298828,1604.7207489013672,1503.5685424804688,153.6083526611328,1349.74560546875,231.6410369873047,1373.0797119140625,153.46185302734375,1350.106689453125
0.05992010652463382,1498.6948547363281,1484.4341735839844,1604.0504608154297,1484.4341735839844,136.33688354492188,1348.0972900390625,231.6234588623047,1372.427001953125,136.33688354492188,1348.0972900390625
0.0692410119840213,1492.4391250610352,1473.550193786621,1603.5735626220703,1482.0532608032227,126.6184310913086,1346.9317626953125,231.5948028564453,1371.978759765625,123.55045318603516,1358.5028076171875
0.07989347536617843,1491.4267578125,1473.3919219970703,1602.9891815185547,1500.2709350585938,126.46015930175781,1346.9317626953125,231.5673065185547,1371.421875,106.04901123046875,1394.221923828125
0.08921438082556592,1490.7318954467773,1473.302833557129,1602.4498291015625,1617.8702239990234,126.3710708618164,1346.9317626953125,231.5460205078125,1370.90380859375,93.22410583496094,1524.6461181640625
0.09986684420772303,1489.9811553955078,1473.1975555419922,1601.9411315917969,1680.024803161621,126.26579284667969,1346.9317626953125,231.51608276367188,1370.425048828125,86.5927963256836,1593.4320068359375
0.10918774966711052,1489.352912902832,1473.1156158447266,1601.5936737060547,1679.9664459228516,126.18385314941406,1346.9317626953125,231.4938201904297,1370.099853515625,86.53443908691406,1593.4320068359375
0.11984021304926765,1488.6614608764648,1473.0452880859375,1601.1336212158203,1679.914810180664,126.113525390625,1346.9317626953125,231.4737091064453,1369.659912109375,86.48280334472656,1593.4320068359375
0.12916111850865514,1488.066291809082,1472.9773712158203,1600.7224578857422,1679.8678436279297,126.04560852050781,1346.9317626953125,231.4542694091797,1369.2681884765625,86.43583679199219,1593.4320068359375
0.13981358189081225,1487.396713256836,1472.9170761108398,1600.1613464355469,1679.8179473876953,125.98531341552734,1346.9317626953125,231.44039916992188,1368.720947265625,86.38594055175781,1593.4320068359375
0.14913448735019974,1486.8229675292969,1472.8565521240234,1599.5632781982422,1679.7888946533203,125.92478942871094,1346.9317626953125,231.4241180419922,1368.13916015625,86.35688781738281,1593.4320068359375
0.15978695073235685,1486.192626953125,1472.7844619750977,1598.931640625,1679.7564849853516,125.85269927978516,1346.9317626953125,231.4071044921875,1367.5245361328125,86.32447814941406,1593.4320068359375
0.16910785619174434,1485.6585083007812,1472.7411041259766,1598.3654022216797,1679.7189178466797,125.80934143066406,1346.9317626953125,231.3918914794922,1366.9735107421875,86.28691101074219,1593.4320068359375
0.17976031957390146,1485.0639266967773,1472.6882553100586,1597.9082336425781,1679.6826400756836,125.7564926147461,1346.9317626953125,231.36917114257812,1366.5390625,86.2506332397461,1593.4320068359375
0.18908122503328895,1484.5522842407227,1472.636459350586,1597.4929656982422,1679.6454620361328,125.70469665527344,1346.9317626953125,231.3455047607422,1366.1474609375,86.21345520019531,1593.4320068359375
0.19973368841544606,1483.9762268066406,1472.5811309814453,1596.9042663574219,1679.6041107177734,125.64936828613281,1346.9317626953125,231.32443237304688,1365.579833984375,86.17210388183594,1593.4320068359375
0.20905459387483355,1483.479591369629,1472.5287475585938,1596.5071258544922,1679.5769805908203,125.59698486328125,1346.9317626953125,231.3068084716797,1365.2003173828125,86.14497375488281,1593.4320068359375
0.2197070572569907,1482.922607421875,1472.4663543701172,1595.8741455078125,1679.5528869628906,125.53459167480469,1346.9317626953125,231.27685546875,1364.5972900390625,86.12088012695312,1593.4320068359375
0.22902796271637815,1482.4439239501953,1472.4165878295898,1595.4217987060547,1679.5287628173828,125.48482513427734,1346.9317626953125,231.2570037841797,1364.164794921875,86.09675598144531,1593.4320068359375
0.2396804260985353,1481.9042129516602,1472.3743438720703,1594.8668975830078,1679.4897155761719,125.44258117675781,1346.9317626953125,231.2261505126953,1363.6407470703125,86.05770874023438,1593.4320068359375
0.24900133155792276,1481.4389343261719,1472.323341369629,1594.5330505371094,1679.4718475341797,125.3915786743164,1346.9317626953125,231.19345092773438,1363.339599609375,86.03984069824219,1593.4320068359375
0.2596537949400799,1480.916160583496,1472.2813873291016,1593.9753723144531,1679.4413986206055,125.34962463378906,1346.9317626953125,231.18045043945312,1362.794921875,86.00939178466797,1593.4320068359375
0.26897470039946736,1480.4650573730469,1472.2440032958984,1593.3838348388672,1679.4254302978516,125.31224060058594,1346.9317626953125,231.1575164794922,1362.226318359375,85.99342346191406,1593.4320068359375
0.2796271637816245,1479.9538497924805,1472.205581665039,1592.8349914550781,1679.3937606811523,125.27381896972656,1346.9317626953125,231.11892700195312,1361.716064453125,85.96175384521484,1593.4320068359375
