fraction,theoretical bmr,observed bmr,observed snr,observed spr,bmr complexity,bmr accuracy,snr complexity,snr accuracy,spr complexity,spr accuracy
0.28894806924101196,1460.6765441894531,1472.4551467895508,1588.3796691894531,1688.6392822265625,123.38654327392578,1349.068603515625,230.08279418945312,1358.296875,82.288818359375,1606.3504638671875
0.2996005326231691,1460.211166381836,1472.4268951416016,1588.0797882080078,1688.6195449829102,123.35829162597656,1349.068603515625,230.0644073486328,1358.015380859375,82.26908111572266,1606.3504638671875
0.30892143808255657,1459.9009246826172,1472.402114868164,1587.8814697265625,1688.6063690185547,123.33351135253906,1349.068603515625,230.052001953125,1357.8294677734375,82.25590515136719,1606.3504638671875
0.3195739014647137,1459.4390716552734,1472.3743133544922,1587.6148376464844,1688.5866088867188,123.30570983886719,1349.068603515625,230.03512573242188,1357.5797119140625,82.23614501953125,1606.3504638671875
0.3288948069241012,1459.0895233154297,1472.3511199951172,1587.4278564453125,1688.5712890625,123.28251647949219,1349.068603515625,230.0230712890625,1357.40478515625,82.2208251953125,1606.3504638671875
0.3395472703062583,1458.6900482177734,1472.3245849609375,1587.21728515625,1688.5537033081055,123.2559814453125,1349.068603515625,230.0093994140625,1357.2078857421875,82.20323944091797,1606.3504638671875
0.3488681757656458,1458.3405151367188,1472.3012619018555,1587.0357818603516,1688.5358200073242,123.23265838623047,1349.068603515625,229.99732971191406,1357.0384521484375,82.18535614013672,1606.3504638671875
0.3595206391478029,1457.9410400390625,1472.2747192382812,1586.8309326171875,1688.5114669799805,123.20611572265625,1349.068603515625,229.9833984375,1356.8475341796875,82.16100311279297,1606.3504638671875
0.36884154460719043,1457.5914764404297,1472.2515106201172,1586.6544494628906,1688.490219116211,123.18290710449219,1349.068603515625,229.97134399414062,1356.68310546875,82.13975524902344,1606.3504638671875
0.3794940079893475,1457.1920013427734,1472.224967956543,1586.4395294189453,1688.4658508300781,123.15636444091797,1349.068603515625,229.9535675048828,1356.4859619140625,82.11538696289062,1606.3504638671875
0.38881491344873503,1456.847640991211,1472.208122253418,1586.22998046875,1688.4445571899414,123.13951873779297,1349.068603515625,229.9322509765625,1356.2977294921875,82.0940933227539,1606.3504638671875
0.3994673768308921,1456.454086303711,1472.188980102539,1585.992904663086,1688.4202499389648,123.12037658691406,1349.068603515625,229.90806579589844,1356.0848388671875,82.06978607177734,1606.3504638671875
0.40878828229027964,1456.1097259521484,1472.172119140625,1585.7875061035156,1688.399917602539,123.103515625,1349.068603515625,229.88674926757812,1355.9007568359375,82.04945373535156,1606.3504638671875
0.4194407456724368,1455.7161712646484,1472.1528701782227,1585.5550384521484,1688.3835144042969,123.08426666259766,1349.068603515625,229.86228942871094,1355.6927490234375,82.03305053710938,1606.3504638671875
0.42876165113182424,1455.3717956542969,1472.1361465454102,1585.3539733886719,1688.3691482543945,123.06754302978516,1349.068603515625,229.84103393554688,1355.512939453125,82.01868438720703,1606.3504638671875
0.4394141145139814,1454.9782409667969,1472.1168670654297,1585.1236572265625,1688.3527221679688,123.04826354980469,1349.068603515625,229.8167724609375,1355.306884765625,82.00225830078125,1606.3504638671875
0.44873501997336884,1454.6386260986328,1472.0988082885742,1584.9068603515625,1688.338394165039,123.03020477294922,1349.068603515625,229.7950439453125,1355.11181640625,81.98793029785156,1606.3504638671875
0.459387483355526,1454.252700805664,1472.0775909423828,1584.6620635986328,1688.3219909667969,123.00898742675781,1349.068603515625,229.7700958251953,1354.8919677734375,81.97152709960938,1606.3504638671875
0.46870838881491345,1453.915023803711,1472.0590133666992,1584.4510040283203,1688.307601928711,122.99040985107422,1349.068603515625,229.7483673095703,1354.70263671875,81.95713806152344,1606.3504638671875
0.4793608521970706,1453.5290832519531,1472.0378952026367,1584.2130584716797,1688.2838592529297,122.96929168701172,1349.068603515625,229.7234344482422,1354.4896240234375,81.93339538574219,1606.3504638671875
0.48868175765645805,1453.191390991211,1472.0193252563477,1584.0080871582031,1688.2620849609375,122.95072174072266,1349.068603515625,229.70169067382812,1354.306396484375,81.91162109375,1606.3504638671875
0.4993342210386152,1452.8054656982422,1471.9981307983398,1583.7770233154297,1688.2372360229492,122.92952728271484,1349.068603515625,229.6769256591797,1354.10009765625,81.88677215576172,1606.3504638671875
0.5099866844207723,1452.4214477539062,1471.9786224365234,1583.5489807128906,1688.212387084961,122.91001892089844,1349.068603515625,229.66067504882812,1353.8883056640625,81.86192321777344,1606.3504638671875
0.5193075898801598,1452.0870819091797,1471.9631576538086,1583.3584747314453,1688.190658569336,122.8945541381836,1349.068603515625,229.6475372314453,1353.7109375,81.84019470214844,1606.3504638671875
0.5299600532623169,1451.7049560546875,1471.9454879760742,1583.1515045166016,1688.1658096313477,122.87688446044922,1349.068603515625,229.63258361816406,1353.5189208984375,81.81534576416016,1606.3504638671875
0.5392809587217043,1451.4183654785156,1471.929931640625,1583.0040130615234,1688.1490020751953,122.861328125,1349.068603515625,229.62144470214844,1353.382568359375,81.79853820800781,1606.3504638671875
0.5499334221038615,1450.9884796142578,1471.9122695922852,1582.7949981689453,1688.1251678466797,122.84366607666016,1349.068603515625,229.6045684814453,1353.1904296875,81.77470397949219,1606.3504638671875
0.559254327563249,1450.6541442871094,1471.8968048095703,1582.6426544189453,1688.1065979003906,122.82820129394531,1349.068603515625,229.5915069580078,1353.0511474609375,81.75613403320312,1606.3504638671875
0.5699067909454061,1450.319839477539,1471.879020690918,1582.4480895996094,1688.088035583496,122.81041717529297,1349.068603515625,229.57516479492188,1352.8729248046875,81.7375717163086,1606.3504638671875
0.5792276964047937,1449.93798828125,1471.8634948730469,1582.1951141357422,1688.0668029785156,122.79489135742188,1349.068603515625,229.5540008544922,1352.64111328125,81.71633911132812,1606.3504638671875
0.5898801597869507,1449.55615234375,1471.8456497192383,1581.9552612304688,1688.0455932617188,122.77704620361328,1349.068603515625,229.53277587890625,1352.4224853515625,81.69512939453125,1606.3504638671875
0.5992010652463382,1449.2220458984375,1471.8300323486328,1581.7561340332031,1688.0298614501953,122.76142883300781,1349.068603515625,229.51431274414062,1352.2418212890625,81.67939758300781,1606.3504638671875
0.6098535286284953,1448.887939453125,1471.8121871948242,1581.5668029785156,1688.0177917480469,122.74358367919922,1349.068603515625,229.49563598632812,1352.0711669921875,81.66732788085938,1606.3504638671875
0.6191744340878829,1448.506118774414,1471.7966613769531,1581.3630981445312,1688.0039749145508,122.72805786132812,1349.068603515625,229.47442626953125,1351.888671875,81.65351104736328,1606.3504638671875
0.62982689747004,1448.124282836914,1471.7788162231445,1581.2044067382812,1687.9901428222656,122.71021270751953,1349.068603515625,229.45123291015625,1351.753173828125,81.63967895507812,1606.3504638671875
0.6391478029294274,1447.7968292236328,1471.763427734375,1581.1180419921875,1687.9780807495117,122.69482421875,1349.068603515625,229.427978515625,1351.6900634765625,81.62761688232422,1606.3504638671875
0.6498002663115846,1447.4226379394531,1471.745948791504,1581.0235137939453,1687.9642639160156,122.6773452758789,1349.068603515625,229.4014434814453,1351.6220703125,81.61380004882812,1606.3504638671875
0.6591211717709721,1447.09521484375,1471.7305603027344,1580.9449157714844,1687.952033996582,122.66195678710938,1349.068603515625,229.37826538085938,1351.566650390625,81.60157012939453,1606.3504638671875
0.6697736351531292,1446.7210083007812,1471.7129669189453,1580.8594055175781,1687.9370651245117,122.64436340332031,1349.068603515625,229.35171508789062,1351.5076904296875,81.58660125732422,1606.3504638671875
0.6790945406125166,1446.3935852050781,1471.6975784301758,1580.7883605957031,1687.9239654541016,122.62897491455078,1349.068603515625,229.32852172851562,1351.4598388671875,81.57350158691406,1606.3504638671875
0.6897470039946738,1446.0193939208984,1471.6800918579102,1580.6926727294922,1687.9089965820312,122.61148834228516,1349.068603515625,229.3016815185547,1351.3909912109375,81.55853271484375,1606.3504638671875
0.6990679094540613,1445.7014770507812,1471.665428161621,1580.5018005371094,1687.895896911621,122.5968246459961,1349.068603515625,229.27694702148438,1351.224853515625,81.5454330444336,1606.3504638671875
0.7097203728362184,1445.3424835205078,1471.649024963379,1580.2958068847656,1687.8809204101562,122.5804214477539,1349.068603515625,229.24880981445312,1351.0469970703125,81.53045654296875,1606.3504638671875
0.7190412782956058,1445.0283660888672,1471.6347198486328,1580.1257934570312,1687.8678131103516,122.56611633300781,1349.068603515625,229.22393798828125,1350.90185546875,81.51734924316406,1606.3504638671875
0.729693741677763,1444.6693572998047,1471.618309020996,1579.943603515625,1687.8412017822266,122.5497055053711,1349.068603515625,229.19580078125,1350.747802734375,81.49073791503906,1606.3504638671875
0.7390146471371505,1444.355239868164,1471.603904724121,1579.7948455810547,1687.8164443969727,122.5353012084961,1349.068603515625,229.1710662841797,1350.623779296875,81.46598052978516,1606.3504638671875
0.7496671105193076,1443.9962310791016,1471.587501525879,1579.6366424560547,1687.7881469726562,122.5188980102539,1349.068603515625,229.1427459716797,1350.493896484375,81.43768310546875,1606.3504638671875
0.758988015978695,1443.6961212158203,1471.5737228393555,1579.5558776855469,1687.763442993164,122.50511932373047,1349.068603515625,229.10983276367188,1350.446044921875,81.41297912597656,1606.3504638671875
0.7696404793608522,1443.3744812011719,1471.5587310791016,1579.4822387695312,1687.7351837158203,122.49012756347656,1349.068603515625,229.07049560546875,1350.4117431640625,81.38471984863281,1606.3504638671875
0.7789613848202397,1443.0930480957031,1471.5455703735352,1579.4268646240234,1687.710433959961,122.47696685791016,1349.068603515625,229.03623962402344,1350.390625,81.35997009277344,1606.3504638671875
0.7896138482023968,1442.7714080810547,1471.5305938720703,1579.3733978271484,1687.683235168457,122.46199035644531,1349.068603515625,228.99705505371094,1350.3763427734375,81.33277130126953,1606.3504638671875
0.7989347536617842,1442.4899597167969,1471.5175170898438,1579.3355865478516,1687.660011291504,122.44891357421875,1349.068603515625,228.96278381347656,1350.372802734375,81.3095474243164,1606.3504638671875
0.8095872170439414,1442.1683197021484,1471.5025482177734,1579.3020782470703,1687.6334686279297,122.43394470214844,1349.068603515625,228.9236602783203,1350.37841796875,81.28300476074219,1606.3504638671875
0.8189081225033289,1441.887954711914,1471.4895477294922,1570.8149871826172,1687.6102752685547,122.42094421386719,1349.068603515625,220.2776336669922,1350.537353515625,81.25981140136719,1606.3504638671875
0.829560585885486,1441.5748443603516,1471.4757766723633,1553.8711242675781,1687.5836868286133,122.40717315673828,1349.068603515625,203.01492309570312,1350.856201171875,81.23322296142578,1606.3504638671875
0.8388814913448736,1441.3008880615234,1471.4637069702148,1539.0574493408203,1687.5604400634766,122.39510345458984,1349.068603515625,187.9099884033203,1351.1474609375,81.20997619628906,1606.3504638671875
0.8495339547270306,1440.987777709961,1471.4499435424805,1522.1410522460938,1687.5292053222656,122.38134002685547,1349.068603515625,170.64727783203125,1351.4937744140625,81.17874145507812,1606.3504638671875
0.8588548601864181,1440.7137908935547,1471.437843322754,1507.350830078125,1687.494888305664,122.3692398071289,1349.068603515625,155.5423583984375,1351.8084716796875,81.14442443847656,1606.3504638671875
0.8695073235685752,1440.4006958007812,1471.4239654541016,1490.4617156982422,1687.4556579589844,122.35536193847656,1349.068603515625,138.2797088623047,1352.1820068359375,81.10519409179688,1606.3504638671875
0.8788282290279628,1440.126724243164,1471.4119033813477,1479.8168487548828,1687.42138671875,122.34329986572266,1349.068603515625,127.39424133300781,1352.422607421875,81.0709228515625,1606.3504638671875
0.8894806924101198,1440.1316680908203,1471.0735702514648,1479.4321899414062,1687.3822174072266,122.00496673583984,1349.068603515625,127.00958251953125,1352.422607421875,81.03175354003906,1606.3504638671875
0.8988015978695073,1440.1757507324219,1470.7369766235352,1479.0955963134766,1687.3479385375977,121.66837310791016,1349.068603515625,126.67298889160156,1352.422607421875,80.99747467041016,1606.3504638671875
0.9094540612516645,1440.2261199951172,1470.3523178100586,1478.7108306884766,1777.1709899902344,121.2837142944336,1349.068603515625,126.28822326660156,1352.422607421875,78.83786010742188,1698.3331298828125
0.918774966711052,1440.2702026367188,1470.0156173706055,1478.3742294311523,1783.921646118164,120.94701385498047,1349.068603515625,125.95162200927734,1352.422607421875,73.97755432128906,1709.944091796875
0.929427430093209,1440.320571899414,1469.6309509277344,1477.9895629882812,1783.5370025634766,120.56234741210938,1349.068603515625,125.56695556640625,1352.422607421875,73.59291076660156,1709.944091796875
0.9387483355525965,1440.3646850585938,1469.2943572998047,1477.652946472168,1783.200340270996,120.22575378417969,1349.068603515625,125.23033905029297,1352.422607421875,73.2562484741211,1709.944091796875
0.9494007989347537,1448.4899139404297,1465.3781280517578,1465.3781280517578,1782.8156204223633,110.11518859863281,1355.262939453125,110.11518859863281,1355.262939453125,72.87152862548828,1709.944091796875
0.9587217043941412,1495.1219329833984,1530.949562072754,1530.949562072754,1782.479019165039,97.5660171508789,1433.383544921875,97.5660171508789,1433.383544921875,72.53492736816406,1709.944091796875
0.9693741677762983,1622.475830078125,1581.7955169677734,1581.7955169677734,1782.0943145751953,81.84373474121094,1499.9517822265625,81.84373474121094,1499.9517822265625,72.15022277832031,1709.944091796875
0.9786950732356857,1884.4163360595703,1918.7821426391602,1918.7821426391602,1826.6462173461914,65.79215240478516,1852.989990234375,65.79215240478516,1852.989990234375,65.2494888305664,1761.396728515625
0.9893475366178429,2508.2771759033203,3453.6798553466797,3453.6798553466797,3995.054512023926,43.26383972167969,3410.416015625,43.26383972167969,3410.416015625,42.28449249267578,3952.77001953125
